user_id,transaction_amount,transaction_time,location,merchant,transaction_type,is_fraud
user_0102,183.29,2024-04-16 10:47:00,Los Angeles,Netflix,withdrawal,0
user_0996,130.44,2024-02-09 22:38:00,New York,Amazon,withdrawal,0
user_0628,667.85,2024-08-03 05:19:00,New York,Online Service,purchase,0
user_0262,1555.83,2024-04-15 19:24:00,Chicago,Walmart,transfer,0
user_0333,1418.86,2024-08-31 08:33:00,Remote,Amazon,purchase,0
user_0548,1195.44,2024-03-06 15:12:00,Chicago,Shell,transfer,0
user_0646,77.03,2024-02-20 17:12:00,Phoenix,Shell,transfer,0
user_0242,753.83,2024-07-27 09:35:00,New York,Walmart,purchase,0
user_0054,1497.08,2024-10-19 03:25:00,Remote,Amazon,withdrawal,0
user_0979,398.2,2024-11-23 22:27:00,Chicago,Shell,withdrawal,0
user_0871,931.25,2024-12-11 23:28:00,Remote,Amazon,transfer,0
user_0407,1001.39,2024-03-29 23:44:00,Los Angeles,Starbucks,purchase,0
user_0991,933.44,2024-09-25 02:43:00,New York,Starbucks,transfer,0
user_0242,58.52,2024-11-03 15:08:00,Phoenix,Online Service,transfer,0
user_0828,543.41,2024-03-30 19:04:00,Phoenix,Netflix,withdrawal,0
user_0190,1484.79,2024-12-20 21:12:00,Remote,Walmart,withdrawal,0
user_0509,76.88,2024-06-30 11:29:00,Houston,Walmart,purchase,0
user_0900,227.04,2024-10-17 05:18:00,Phoenix,Amazon,transfer,0
user_0458,1748.8,2024-08-28 09:33:00,Chicago,Online Service,withdrawal,0
user_0686,1255.8,2024-01-25 04:57:00,Remote,Walmart,purchase,0
user_0853,459.2,2024-04-15 04:59:00,Phoenix,Amazon,withdrawal,0
user_0195,721.0,2024-07-16 12:38:00,Los Angeles,Walmart,withdrawal,0
user_0806,1646.72,2024-10-10 12:46:00,Chicago,Starbucks,transfer,0
user_0779,1499.75,2024-09-07 04:38:00,Remote,Local Store,purchase,0
user_0228,335.28,2024-02-17 19:21:00,Phoenix,Local Store,withdrawal,0
user_0255,1933.32,2024-10-24 06:03:00,Houston,Shell,withdrawal,0
user_0278,162.86,2024-12-28 19:51:00,Chicago,Shell,transfer,0
user_0711,951.35,2024-04-01 00:52:00,Remote,Amazon,withdrawal,0
user_0129,1276.97,2024-06-28 03:20:00,New York,Shell,withdrawal,0
user_0642,556.79,2024-11-26 18:40:00,Houston,Starbucks,purchase,0
user_0351,1516.75,2024-01-31 02:25:00,Houston,Starbucks,transfer,0
user_0552,1805.28,2024-05-09 07:27:00,Remote,Online Service,transfer,0
user_0458,506.62,2024-03-11 08:30:00,Phoenix,Shell,withdrawal,0
user_0756,1893.93,2024-12-10 02:40:00,Remote,Local Store,purchase,0
user_0277,1187.79,2024-05-26 03:21:00,New York,Online Service,withdrawal,0
user_0446,367.37,2024-11-04 16:16:00,Phoenix,Walmart,withdrawal,0
user_0749,1252.9,2024-04-18 10:03:00,Los Angeles,Walmart,purchase,0
user_0588,1175.03,2024-05-30 21:27:00,Houston,Netflix,withdrawal,0
user_0772,840.9,2024-01-11 18:04:00,Remote,Amazon,withdrawal,0
user_0810,521.18,2024-06-08 10:51:00,Chicago,Online Service,purchase,0
user_0445,318.97,2024-08-28 10:48:00,Chicago,Online Service,purchase,0
user_0717,1120.78,2024-06-10 23:17:00,Remote,Netflix,transfer,0
user_0832,280.52,2024-04-21 20:01:00,New York,Shell,purchase,0
user_0911,1632.44,2024-11-20 20:52:00,Los Angeles,Shell,transfer,0
user_0230,112.87,2024-09-01 13:51:00,Remote,Local Store,transfer,0
user_0704,1291.15,2024-12-13 03:01:00,Remote,Local Store,withdrawal,0
user_0743,1284.46,2024-09-20 02:55:00,Phoenix,Local Store,withdrawal,0
user_0451,1378.44,2024-12-15 15:40:00,Chicago,Local Store,withdrawal,0
user_0038,1874.68,2024-02-01 20:22:00,Chicago,Netflix,transfer,0
user_0276,152.52,2024-04-24 10:57:00,Los Angeles,Online Service,purchase,0
user_0772,1727.18,2024-08-28 03:45:00,Chicago,Amazon,transfer,0
user_0070,95.23,2024-07-22 00:45:00,Phoenix,Amazon,withdrawal,0
user_0528,917.13,2024-07-08 22:50:00,Los Angeles,Online Service,transfer,0
user_0721,1715.22,2024-11-25 03:01:00,Houston,Starbucks,withdrawal,0
user_0011,667.25,2024-05-24 07:20:00,Houston,Netflix,purchase,0
user_0959,316.71,2024-02-27 23:41:00,Los Angeles,Local Store,transfer,0
user_0020,430.18,2024-12-26 03:03:00,Houston,Amazon,transfer,0
user_0100,84.93,2024-12-11 04:06:00,Houston,Walmart,purchase,0
user_0049,1923.5,2024-03-30 07:02:00,Remote,Netflix,purchase,0
user_0464,1193.3,2024-08-05 00:45:00,Houston,Online Service,purchase,0
user_0782,1423.46,2024-11-16 20:37:00,Phoenix,Online Service,purchase,0
user_0522,229.15,2024-08-21 14:36:00,Los Angeles,Amazon,purchase,0
user_0457,1730.46,2024-03-24 02:04:00,Chicago,Starbucks,withdrawal,0
user_0997,1499.21,2024-03-30 19:36:00,Remote,Local Store,withdrawal,0
user_0328,1469.31,2024-11-07 15:38:00,Phoenix,Local Store,transfer,0
user_0488,382.61,2024-04-10 11:58:00,Phoenix,Netflix,purchase,0
user_0551,1061.72,2024-12-13 08:34:00,Chicago,Netflix,transfer,0
user_0726,832.95,2024-01-09 13:27:00,Chicago,Shell,transfer,0
user_0754,1238.36,2024-01-06 21:20:00,Los Angeles,Amazon,purchase,0
user_0040,1983.31,2024-10-22 18:59:00,Remote,Local Store,withdrawal,0
user_0121,98.7,2024-06-25 03:36:00,Phoenix,Shell,withdrawal,0
user_0702,1360.92,2024-12-15 06:36:00,Remote,Starbucks,purchase,0
user_0708,1551.66,2024-11-03 03:51:00,Los Angeles,Netflix,purchase,0
user_0097,1770.2,2024-11-03 05:25:00,Chicago,Shell,withdrawal,0
user_0478,376.3,2024-06-10 20:52:00,Chicago,Amazon,purchase,0
user_0932,247.71,2024-09-27 02:11:00,Phoenix,Netflix,transfer,0
user_0786,175.51,2024-01-09 11:59:00,Phoenix,Amazon,withdrawal,0
user_0492,1457.03,2024-06-20 20:51:00,Chicago,Online Service,transfer,0
user_0625,1679.41,2024-04-07 02:46:00,Chicago,Amazon,withdrawal,0
user_0018,1562.03,2024-12-15 05:48:00,Phoenix,Local Store,purchase,0
user_0440,1218.87,2024-07-16 18:24:00,Chicago,Online Service,withdrawal,0
user_0040,791.17,2024-09-23 11:36:00,New York,Amazon,purchase,0
user_0517,1013.44,2024-10-14 21:46:00,Phoenix,Amazon,withdrawal,0
user_0593,1882.6,2024-05-23 10:39:00,New York,Netflix,transfer,0
user_0852,296.39,2024-07-09 10:37:00,New York,Starbucks,transfer,0
user_0448,508.41,2024-09-05 06:57:00,Phoenix,Starbucks,transfer,0
user_0206,1555.29,2024-01-20 08:40:00,Remote,Online Service,transfer,0
user_0133,424.46,2024-02-10 10:49:00,Remote,Online Service,purchase,0
user_0678,777.25,2024-01-15 21:26:00,Houston,Walmart,purchase,0
user_0833,719.57,2024-04-02 05:24:00,Phoenix,Walmart,withdrawal,0
user_0475,1668.79,2024-05-25 15:22:00,Chicago,Netflix,transfer,0
user_0752,375.34,2024-07-06 10:08:00,Remote,Walmart,transfer,0
user_0260,1466.2,2024-12-03 09:02:00,Phoenix,Online Service,purchase,0
user_0133,209.91,2024-02-27 10:02:00,Houston,Starbucks,withdrawal,0
user_0986,857.46,2024-11-19 13:56:00,Houston,Online Service,purchase,0
user_0364,1362.45,2024-10-07 14:47:00,Chicago,Walmart,purchase,0
user_0201,1528.6,2024-09-14 16:27:00,Remote,Online Service,purchase,0
user_0805,1458.93,2024-09-24 09:21:00,Los Angeles,Amazon,purchase,0
user_0059,33.5,2024-10-03 05:44:00,Houston,Starbucks,withdrawal,0
user_0393,458.86,2024-07-10 06:31:00,Remote,Online Service,withdrawal,0
user_0314,1738.89,2024-11-13 13:47:00,Los Angeles,Amazon,purchase,0
user_0550,1444.37,2024-09-18 21:38:00,Remote,Starbucks,purchase,0
user_0157,1647.61,2024-01-10 05:48:00,Phoenix,Amazon,withdrawal,0
user_0176,287.09,2024-08-18 08:50:00,New York,Local Store,purchase,0
user_0686,1479.36,2024-01-15 20:49:00,Chicago,Starbucks,transfer,0
user_0205,1377.01,2024-11-12 16:51:00,Chicago,Starbucks,withdrawal,0
user_0651,365.31,2024-09-02 14:36:00,Los Angeles,Online Service,withdrawal,0
user_0964,218.73,2024-02-28 17:31:00,Los Angeles,Local Store,withdrawal,0
user_0790,1533.63,2024-01-05 06:34:00,Phoenix,Online Service,withdrawal,0
user_0745,1592.37,2024-01-25 11:55:00,Los Angeles,Amazon,transfer,0
user_0233,1634.64,2024-11-27 18:51:00,Chicago,Amazon,transfer,0
user_0295,11.73,2024-06-06 19:28:00,Los Angeles,Local Store,withdrawal,0
user_0156,89.68,2024-05-30 07:54:00,Los Angeles,Shell,purchase,0
user_0286,938.33,2024-10-21 11:28:00,New York,Amazon,withdrawal,0
user_0957,122.02,2024-04-01 20:39:00,Chicago,Netflix,transfer,0
user_0629,696.62,2024-07-12 00:03:00,Phoenix,Starbucks,transfer,0
user_0270,1995.49,2024-04-24 10:43:00,Houston,Walmart,withdrawal,0
user_0351,395.97,2024-10-17 11:58:00,Chicago,Netflix,withdrawal,0
user_0025,605.59,2024-09-11 19:23:00,New York,Amazon,purchase,0
user_0920,36.66,2024-05-27 07:42:00,Chicago,Walmart,purchase,0
user_0437,581.19,2024-05-12 06:43:00,Phoenix,Amazon,purchase,0
user_0802,742.91,2024-05-09 22:14:00,Remote,Netflix,withdrawal,0
user_0122,639.35,2024-04-22 21:45:00,Los Angeles,Shell,withdrawal,0
user_0031,8238.64,2024-09-17 16:04:00,Remote,Starbucks,purchase,1
user_0591,572.98,2024-10-23 05:27:00,New York,Starbucks,purchase,0
user_0213,225.85,2024-02-01 19:41:00,Houston,Shell,withdrawal,0
user_0042,709.44,2024-01-29 14:06:00,New York,Local Store,purchase,0
user_0277,1971.05,2024-12-12 05:59:00,Houston,Starbucks,purchase,0
user_0468,652.52,2024-01-08 10:18:00,Phoenix,Netflix,withdrawal,0
user_0951,467.99,2024-01-02 18:03:00,Houston,Shell,purchase,0
user_0646,903.75,2024-03-01 01:28:00,Los Angeles,Shell,purchase,0
user_0373,100.42,2024-11-13 15:43:00,Remote,Online Service,withdrawal,0
user_0269,1436.49,2024-09-06 06:40:00,Remote,Amazon,withdrawal,0
user_0812,1859.79,2024-02-26 20:55:00,Houston,Online Service,purchase,0
user_0394,1248.93,2024-06-20 13:35:00,Phoenix,Amazon,purchase,0
user_0954,1255.22,2024-07-27 22:03:00,Phoenix,Local Store,purchase,0
user_0595,1277.4,2024-01-16 06:55:00,Remote,Local Store,withdrawal,0
user_0061,911.69,2024-10-27 05:35:00,Chicago,Netflix,transfer,0
user_0316,1380.07,2024-02-11 13:47:00,Houston,Starbucks,purchase,0
user_0352,1766.18,2024-03-29 09:33:00,Russia,Starbucks,withdrawal,1
user_0210,1449.69,2024-02-19 03:17:00,Los Angeles,Starbucks,purchase,0
user_0866,1802.66,2024-06-22 05:20:00,Houston,Walmart,transfer,0
user_0185,190.05,2024-05-22 20:51:00,Chicago,Local Store,transfer,0
user_0211,1962.44,2024-08-02 06:02:00,Phoenix,Amazon,transfer,0
user_0491,1386.94,2024-07-01 01:48:00,Houston,Amazon,purchase,0
user_0670,703.26,2024-11-19 10:53:00,New York,Shell,withdrawal,0
user_0973,238.08,2024-08-28 11:57:00,Houston,Netflix,purchase,0
user_0208,469.52,2024-02-23 11:20:00,Remote,Amazon,purchase,0
user_0539,850.07,2024-06-11 22:43:00,Houston,Walmart,withdrawal,0
user_0012,535.87,2024-07-03 08:01:00,Remote,Online Service,withdrawal,0
user_0304,963.53,2024-01-17 22:20:00,Remote,Amazon,transfer,0
user_0182,553.05,2024-08-02 15:31:00,Phoenix,Starbucks,purchase,0
user_0196,178.92,2024-08-07 00:06:00,Houston,Starbucks,transfer,0
user_0998,1480.22,2024-11-13 01:48:00,Houston,Netflix,purchase,0
user_0051,123.83,2024-07-05 17:25:00,New York,Amazon,transfer,0
user_0258,1322.87,2024-06-16 23:22:00,Phoenix,Local Store,withdrawal,0
user_0052,1501.31,2024-11-26 03:05:00,Los Angeles,Walmart,purchase,0
user_0212,131.03,2024-08-04 20:11:00,New York,Netflix,withdrawal,0
user_0478,833.51,2024-12-24 15:58:00,Phoenix,Walmart,purchase,0
user_0481,1633.76,2024-06-05 00:03:00,Los Angeles,Amazon,transfer,0
user_0494,1945.69,2024-07-07 06:03:00,Houston,Walmart,purchase,0
user_0942,1657.61,2024-12-27 00:25:00,Chicago,Walmart,transfer,0
user_0543,1757.09,2024-03-04 11:14:00,Los Angeles,Online Service,withdrawal,0
user_0829,1741.7,2024-08-26 19:30:00,Phoenix,Amazon,purchase,0
user_0895,1907.86,2024-06-11 19:48:00,Houston,Starbucks,transfer,0
user_0789,866.71,2024-06-18 13:05:00,Los Angeles,Local Store,transfer,0
user_0502,927.1,2024-05-21 09:40:00,New York,Walmart,transfer,0
user_0323,337.06,2024-08-25 02:57:00,Phoenix,Amazon,purchase,0
user_0154,650.67,2024-02-01 20:57:00,Phoenix,Shell,transfer,0
user_0288,1735.92,2024-03-29 20:18:00,Los Angeles,Local Store,withdrawal,0
user_0226,616.39,2024-01-28 12:07:00,Houston,Shell,purchase,0
user_0394,452.58,2024-06-26 16:01:00,Houston,Walmart,purchase,0
user_0957,981.74,2024-08-01 06:56:00,New York,Walmart,transfer,0
user_0382,665.04,2024-11-10 11:02:00,New York,Starbucks,purchase,0
user_0496,1352.39,2024-07-04 17:43:00,Chicago,Starbucks,withdrawal,0
user_0194,712.71,2024-08-17 06:19:00,Chicago,Shell,transfer,0
user_0266,1266.05,2024-12-19 09:41:00,Los Angeles,Netflix,withdrawal,0
user_0316,333.22,2024-03-14 07:55:00,Remote,Amazon,purchase,0
user_0513,840.06,2024-12-15 22:34:00,New York,Local Store,transfer,0
user_0532,886.36,2024-04-16 03:55:00,Remote,Local Store,transfer,0
user_0633,829.43,2024-01-26 18:14:00,Chicago,Walmart,withdrawal,0
user_0179,70.17,2024-04-20 01:45:00,Houston,Online Service,withdrawal,0
user_0730,1066.32,2024-11-04 19:39:00,Remote,Shell,withdrawal,0
user_0710,1370.07,2024-03-03 18:57:00,New York,Shell,withdrawal,0
user_0411,373.16,2024-07-15 23:17:00,Chicago,Local Store,purchase,0
user_0869,516.39,2024-04-28 05:47:00,New York,Amazon,purchase,0
user_0804,439.77,2024-11-26 12:11:00,Los Angeles,Online Service,purchase,0
user_0837,507.66,2024-06-15 15:35:00,Chicago,Local Store,transfer,0
user_0113,449.84,2024-12-05 14:56:00,Chicago,Starbucks,withdrawal,0
user_0621,1760.38,2024-02-07 02:15:00,Phoenix,Netflix,transfer,0
user_0187,886.43,2024-01-30 06:15:00,Los Angeles,Local Store,withdrawal,0
user_0497,1690.39,2024-09-10 04:58:00,New York,Shell,purchase,0
user_0307,1269.81,2024-01-19 14:40:00,Chicago,Netflix,withdrawal,0
user_0797,1724.74,2024-11-06 08:09:00,Chicago,Starbucks,transfer,0
user_0754,107.24,2024-08-23 17:15:00,New York,Starbucks,withdrawal,0
user_0896,359.4,2024-10-20 11:19:00,Remote,Netflix,transfer,0
user_0307,596.27,2024-06-23 02:27:00,New York,Online Service,withdrawal,0
user_0380,299.28,2024-02-16 04:31:00,Remote,Local Store,withdrawal,0
user_0318,1495.5,2024-11-09 10:38:00,Los Angeles,Amazon,purchase,0
user_0850,1571.7,2024-03-05 20:12:00,New York,Local Store,withdrawal,0
user_0152,655.28,2024-09-17 15:39:00,Phoenix,Starbucks,transfer,0
user_0606,1519.69,2024-11-11 23:46:00,Phoenix,Walmart,purchase,0
user_0541,967.41,2024-03-27 01:27:00,Los Angeles,Netflix,purchase,0
user_0833,1693.12,2024-05-07 07:17:00,Los Angeles,Starbucks,transfer,0
user_0290,1045.56,2024-01-15 01:31:00,New York,Netflix,transfer,0
user_0238,1353.39,2024-03-20 09:17:00,Remote,Local Store,withdrawal,0
user_0467,1304.68,2024-06-04 13:10:00,Remote,Shell,purchase,0
user_0492,717.08,2024-09-11 01:45:00,Los Angeles,Amazon,transfer,0
user_0443,1382.6,2024-07-26 09:54:00,Chicago,Online Service,purchase,0
user_0675,1798.87,2024-01-15 19:30:00,Houston,Shell,withdrawal,0
user_0996,1559.69,2024-10-14 07:43:00,Chicago,Amazon,withdrawal,0
user_0030,256.9,2024-05-17 07:49:00,Phoenix,Walmart,transfer,0
user_0303,1049.79,2024-05-18 05:39:00,Phoenix,Netflix,withdrawal,0
user_0138,1070.13,2024-04-23 22:36:00,Houston,Walmart,transfer,0
user_0281,237.51,2024-12-09 05:09:00,Chicago,Starbucks,purchase,0
user_0962,336.92,2024-08-02 12:24:00,Houston,Online Service,transfer,0
user_0574,176.07,2024-09-08 14:14:00,Houston,Starbucks,transfer,0
user_0438,1676.27,2024-05-23 07:39:00,Chicago,Walmart,withdrawal,0
user_0162,742.56,2024-05-24 22:10:00,Remote,Shell,purchase,0
user_0280,1757.23,2024-08-27 12:59:00,Phoenix,Online Service,purchase,0
user_0738,361.15,2024-01-27 03:02:00,Phoenix,Amazon,purchase,0
user_0920,1885.4,2024-07-07 11:16:00,Houston,Amazon,purchase,0
user_0368,529.49,2024-12-07 03:38:00,Remote,Starbucks,withdrawal,0
user_0796,758.17,2024-11-22 05:24:00,Houston,Shell,transfer,0
user_0001,1126.05,2024-12-20 14:52:00,Houston,Walmart,purchase,0
user_0941,415.69,2024-07-29 14:58:00,Los Angeles,Netflix,withdrawal,0
user_0166,1485.22,2024-12-06 09:20:00,New York,Starbucks,withdrawal,0
user_0755,606.36,2024-11-09 20:59:00,Houston,Shell,withdrawal,0
user_0308,670.2,2024-11-20 05:21:00,Phoenix,Starbucks,transfer,0
user_0793,440.14,2024-01-09 09:43:00,Phoenix,Shell,purchase,0
user_0121,409.15,2024-04-01 10:21:00,Phoenix,Netflix,withdrawal,0
user_0416,1246.52,2024-04-06 12:01:00,Houston,Amazon,withdrawal,0
user_0207,1696.74,2024-11-23 06:41:00,Houston,Online Service,withdrawal,0
user_0608,1677.7,2024-10-02 20:43:00,Houston,Walmart,withdrawal,0
user_0720,804.19,2024-06-07 20:06:00,Chicago,Shell,purchase,0
user_0175,1246.35,2024-06-03 13:13:00,Remote,Shell,transfer,0
user_0099,1845.23,2024-03-30 03:12:00,Houston,Starbucks,withdrawal,0
user_0378,1159.47,2024-09-30 02:31:00,Remote,Amazon,withdrawal,0
user_0591,1737.25,2024-06-19 18:47:00,Phoenix,Starbucks,purchase,0
user_0993,146.14,2024-06-20 22:41:00,Los Angeles,Shell,transfer,0
user_0183,4291.08,2024-11-11 00:18:00,Houston,Netflix,withdrawal,1
user_0981,1860.46,2024-12-29 05:15:00,Chicago,Starbucks,transfer,0
user_0100,33.66,2024-09-30 13:52:00,Remote,Local Store,withdrawal,0
user_0601,1095.55,2024-04-13 00:44:00,Remote,Walmart,purchase,0
user_0055,313.42,2024-06-01 22:37:00,Remote,Walmart,withdrawal,0
user_0763,1149.62,2024-06-18 11:09:00,Phoenix,Shell,withdrawal,0
user_0073,1918.54,2024-03-31 20:17:00,Phoenix,Online Service,transfer,0
user_0450,1111.48,2024-01-13 05:44:00,Remote,Amazon,transfer,0
user_0287,1259.78,2024-02-26 18:00:00,Houston,Starbucks,purchase,0
user_0627,197.99,2024-07-11 16:41:00,New York,Netflix,purchase,0
user_0573,225.17,2024-08-24 01:19:00,New York,Walmart,withdrawal,0
user_0254,815.77,2024-01-22 03:26:00,Los Angeles,Local Store,purchase,0
user_0448,1734.37,2024-06-24 17:42:00,Los Angeles,Shell,purchase,0
user_0869,1421.58,2024-02-12 21:59:00,Los Angeles,Shell,purchase,0
user_0990,402.28,2024-05-08 14:19:00,Phoenix,Walmart,purchase,0
user_0274,615.18,2024-05-21 16:20:00,Phoenix,Walmart,transfer,0
user_0704,1754.88,2024-03-24 11:23:00,New York,Shell,purchase,0
user_0735,1224.5,2024-09-14 15:44:00,New York,Netflix,purchase,0
user_0863,453.73,2024-05-17 16:48:00,Houston,Starbucks,purchase,0
user_0148,411.01,2024-08-10 01:44:00,Remote,Shell,withdrawal,0
user_0365,326.53,2024-02-22 00:22:00,Chicago,Netflix,withdrawal,0
user_0493,1363.29,2024-06-26 00:36:00,Remote,Online Service,transfer,0
user_0367,1383.02,2024-09-29 11:22:00,Phoenix,Online Service,purchase,0
user_0371,1789.29,2024-05-07 10:01:00,Houston,Local Store,transfer,0
user_0152,959.34,2024-02-16 09:57:00,Remote,Amazon,withdrawal,0
user_0332,433.91,2024-07-14 02:00:00,Remote,Netflix,transfer,0
user_0908,1113.86,2024-04-18 14:14:00,Houston,Shell,transfer,0
user_0530,494.5,2024-05-17 10:48:00,Houston,Starbucks,purchase,0
user_0467,1990.87,2024-04-04 20:00:00,New York,Local Store,withdrawal,0
user_0186,428.91,2024-08-25 20:01:00,Phoenix,Shell,withdrawal,0
user_0068,1662.84,2024-06-08 19:33:00,Houston,Walmart,transfer,0
user_0987,507.97,2024-02-25 20:13:00,Phoenix,Shell,transfer,0
user_0836,31.15,2024-01-10 14:32:00,Houston,Starbucks,transfer,0
user_0235,123.18,2024-11-28 10:31:00,Houston,Local Store,withdrawal,0
user_0244,1506.98,2024-09-05 10:38:00,Remote,Netflix,withdrawal,0
user_0336,158.49,2024-11-09 19:59:00,Los Angeles,Starbucks,withdrawal,0
user_0606,370.03,2024-08-20 03:19:00,Chicago,Starbucks,withdrawal,0
user_0073,732.41,2024-03-08 00:52:00,Remote,Netflix,withdrawal,0
user_0666,1152.3,2024-01-30 19:04:00,New York,Shell,purchase,0
user_0232,1176.65,2024-10-20 10:23:00,Chicago,Netflix,withdrawal,0
user_0774,289.0,2024-08-04 19:32:00,Phoenix,Online Service,withdrawal,0
user_0944,527.28,2024-11-22 18:46:00,Remote,Online Service,withdrawal,0
user_0718,823.33,2024-02-08 02:04:00,Remote,Starbucks,withdrawal,0
user_0908,1593.75,2024-10-02 10:50:00,New York,Local Store,transfer,0
user_0535,501.95,2024-11-20 08:54:00,Los Angeles,Amazon,purchase,0
user_0235,8.48,2024-09-03 21:14:00,Remote,Netflix,withdrawal,0
user_0763,809.22,2024-03-26 14:34:00,Remote,Netflix,transfer,0
user_0357,1877.37,2024-06-17 20:48:00,Remote,Shell,withdrawal,0
user_0876,1659.97,2024-06-01 08:04:00,Chicago,Shell,transfer,0
user_0970,283.61,2024-02-06 19:17:00,Phoenix,Shell,purchase,0
user_0924,895.3,2024-05-31 19:53:00,Remote,Walmart,transfer,0
user_0624,748.96,2024-04-05 06:31:00,Los Angeles,Walmart,withdrawal,0
user_0886,1192.74,2024-07-06 19:03:00,Remote,Starbucks,withdrawal,0
user_0815,802.09,2024-12-10 22:00:00,Remote,Local Store,purchase,0
user_0935,1406.47,2024-12-20 04:59:00,Unknown IP,Local Store,purchase,1
user_0476,1245.55,2024-10-14 14:06:00,New York,Local Store,transfer,0
user_0531,635.09,2024-09-17 07:11:00,Houston,Local Store,withdrawal,0
user_0353,1198.64,2024-03-22 01:00:00,Remote,Netflix,purchase,0
user_0766,234.31,2024-10-21 13:03:00,Phoenix,Local Store,transfer,0
user_0446,1054.32,2024-03-23 22:11:00,Houston,Walmart,transfer,0
user_0797,212.22,2024-07-09 12:47:00,Houston,Shell,transfer,0
user_0963,1257.49,2024-09-22 03:28:00,Chicago,Amazon,withdrawal,0
user_0263,1168.93,2024-10-28 02:40:00,Phoenix,Shell,transfer,0
user_0554,189.79,2024-07-31 13:34:00,New York,Online Service,transfer,0
user_0520,5.76,2024-07-08 11:30:00,Remote,Walmart,purchase,0
user_0324,486.07,2024-06-17 07:57:00,New York,Local Store,withdrawal,0
user_0650,1046.44,2024-08-13 20:30:00,Los Angeles,Amazon,purchase,0
user_0172,752.94,2024-06-23 10:57:00,Phoenix,Online Service,withdrawal,0
user_0486,1487.26,2024-11-25 01:46:00,Chicago,Walmart,withdrawal,0
user_0760,1433.96,2024-02-06 21:25:00,Chicago,Online Service,transfer,0
user_0046,631.52,2024-10-10 17:30:00,Los Angeles,Walmart,purchase,0
user_0543,805.01,2024-12-24 00:30:00,Los Angeles,Amazon,purchase,0
user_0586,1707.96,2024-08-22 13:56:00,Remote,Shell,purchase,0
user_0603,224.78,2024-04-04 06:40:00,Los Angeles,Local Store,transfer,0
user_0611,854.28,2024-08-07 23:46:00,Houston,Walmart,withdrawal,0
user_0751,552.77,2024-04-20 04:55:00,Remote,Local Store,withdrawal,0
user_0227,52.39,2024-07-05 17:26:00,Houston,Online Service,purchase,0
user_0979,1366.24,2024-03-05 23:46:00,Phoenix,Local Store,transfer,0
user_0656,722.71,2024-10-01 00:14:00,Chicago,Online Service,withdrawal,0
user_0561,193.45,2024-04-10 20:21:00,Los Angeles,Online Service,transfer,0
user_0326,1854.54,2024-09-10 22:35:00,Chicago,Amazon,transfer,0
user_0297,1558.58,2024-05-28 03:43:00,Houston,Online Service,transfer,0
user_0906,1105.0,2024-01-14 11:14:00,Chicago,Local Store,withdrawal,0
user_0149,436.47,2024-04-02 04:43:00,New York,Online Service,withdrawal,0
user_0983,1145.56,2024-03-18 22:38:00,New York,Shell,transfer,0
user_0671,82.6,2024-05-12 04:31:00,New York,Netflix,transfer,0
user_0490,1785.05,2024-06-15 00:37:00,Los Angeles,Online Service,withdrawal,0
user_0560,615.45,2024-04-21 19:09:00,Houston,Shell,transfer,0
user_0166,1676.52,2024-08-08 02:19:00,Los Angeles,Starbucks,purchase,0
user_0781,1015.01,2024-07-21 00:09:00,Phoenix,Local Store,withdrawal,0
user_0036,1143.62,2024-09-17 06:51:00,Phoenix,Local Store,withdrawal,0
user_0292,169.95,2024-01-16 21:59:00,Remote,Netflix,transfer,0
user_0363,402.93,2024-06-12 12:33:00,New York,Shell,withdrawal,0
user_0492,1364.31,2024-04-02 00:37:00,Remote,Online Service,transfer,0
user_0190,1639.53,2024-05-30 23:39:00,Remote,Amazon,withdrawal,0
user_0450,927.12,2024-12-18 23:17:00,Chicago,Online Service,transfer,0
user_0568,495.55,2024-07-22 18:35:00,Remote,Shell,purchase,0
user_0373,883.66,2024-02-13 05:28:00,Chicago,Shell,transfer,0
user_0622,490.09,2024-09-21 02:07:00,Los Angeles,Starbucks,withdrawal,0
user_0230,533.48,2024-07-09 06:15:00,Los Angeles,Netflix,purchase,0
user_0339,1502.61,2024-02-05 14:05:00,Phoenix,Walmart,transfer,0
user_0054,684.28,2024-07-24 20:14:00,Phoenix,Shell,withdrawal,0
user_0010,1756.79,2024-06-24 03:55:00,Remote,Netflix,purchase,0
user_0356,250.58,2024-06-03 15:49:00,New York,Local Store,transfer,0
user_0045,1434.48,2024-03-20 22:30:00,Houston,Shell,purchase,0
user_0537,617.41,2024-03-29 13:00:00,Los Angeles,Walmart,purchase,0
user_0935,405.65,2024-05-20 04:54:00,New York,Netflix,purchase,0
user_0745,937.13,2024-03-15 12:41:00,Chicago,Local Store,transfer,0
user_0715,1913.93,2024-06-03 18:51:00,Los Angeles,Amazon,transfer,0
user_0761,1903.58,2024-03-09 08:55:00,Chicago,Shell,transfer,0
user_0831,1290.02,2024-03-12 07:22:00,Los Angeles,Shell,transfer,0
user_0767,1489.75,2024-01-30 03:03:00,Remote,Walmart,withdrawal,0
user_0105,1132.06,2024-04-13 14:16:00,Phoenix,Local Store,transfer,0
user_0164,143.84,2024-08-21 17:39:00,Los Angeles,Online Service,purchase,0
user_0472,1558.14,2024-10-20 00:45:00,New York,Netflix,withdrawal,0
user_0765,502.1,2024-04-19 10:07:00,Houston,Walmart,withdrawal,0
user_0624,393.2,2024-07-21 08:25:00,Remote,Starbucks,purchase,0
