user_id,month,transactions_per_month,logins_per_month,feature_usage_score,is_churned
user_4182,2024-03,18,47,0.74,0
user_4182,2024-03,18,34,0.8,0
user_4182,2024-04,17,36,0.76,0
user_4182,2024-05,1,1,0.0,1
user_4182,2024-06,1,0,0.04,1
user_4182,2024-07,1,3,0.05,1
user_4182,2024-08,1,0,0.02,1
user_4182,2024-09,0,3,0.03,1
user_4182,2024-10,1,1,0.06,1
user_4182,2024-11,0,0,0.04,1
user_4183,2024-01,15,20,0.41,0
user_4183,2024-01,15,22,0.39,0
user_4183,2024-03,13,24,0.43,0
user_4183,2024-03,14,18,0.44,0
user_4183,2024-04,18,20,0.43,0
user_4183,2024-05,17,21,0.39,0
user_4183,2024-06,14,21,0.44,0
user_4183,2024-07,15,22,0.38,0
user_4183,2024-08,18,22,0.44,0
user_4183,2024-09,17,17,0.42,0
user_4183,2024-10,13,20,0.42,0
user_4183,2024-11,13,16,0.44,0
user_4184,2024-01,26,52,0.35,0
user_4184,2024-01,18,44,0.31,0
user_4184,2024-03,26,44,0.32,0
user_4184,2024-03,26,52,0.32,0
user_4184,2024-04,18,59,0.36,0
user_4184,2024-05,22,57,0.34,0
user_4184,2024-06,26,56,0.35,0
user_4184,2024-07,22,48,0.33,0
user_4184,2024-08,18,55,0.3,0
user_4184,2024-09,20,47,0.34,0
user_4184,2024-10,19,58,0.34,0
user_4184,2024-11,21,58,0.33,0
user_4185,2024-01,8,41,0.91,0
user_4185,2024-01,10,40,1.05,0
user_4185,2024-03,8,41,0.97,0
user_4185,2024-03,10,36,0.97,0
user_4185,2024-04,8,46,0.93,0
user_4185,2024-05,9,49,1.05,0
user_4185,2024-06,7,39,1.02,0
user_4185,2024-07,8,49,0.96,0
user_4185,2024-08,9,35,0.9,0
user_4185,2024-09,7,49,1.0,0
user_4185,2024-10,9,41,0.93,0
user_4185,2024-11,10,36,0.89,0
user_4186,2024-01,22,67,0.19,0
user_4186,2024-01,24,66,0.2,0
user_4186,2024-03,21,48,0.17,0
user_4186,2024-03,22,49,0.18,0
user_4186,2024-04,18,66,0.2,0
user_4186,2024-05,18,59,0.18,0
user_4186,2024-06,22,48,0.19,0
user_4186,2024-07,19,47,0.18,0
user_4186,2024-08,24,62,0.18,0
user_4186,2024-09,25,64,0.19,0
user_4186,2024-10,25,59,0.2,0
user_4186,2024-11,24,66,0.19,0
user_4187,2024-01,16,50,0.74,0
user_4187,2024-01,19,53,0.63,0
user_4187,2024-03,18,67,0.65,0
user_4187,2024-03,16,64,0.7,0
user_4187,2024-04,15,52,0.62,0
user_4187,2024-05,19,45,0.64,0
user_4187,2024-06,14,65,0.67,0
user_4187,2024-07,17,53,0.74,0
user_4187,2024-08,16,46,0.64,0
user_4187,2024-09,18,59,0.66,0
user_4187,2024-10,17,50,0.7,0
user_4187,2024-11,15,52,0.74,0
user_4188,2024-01,15,24,0.87,0
user_4188,2024-01,19,25,0.87,0
user_4188,2024-03,18,22,0.86,0
user_4188,2024-03,15,20,0.8,0
user_4188,2024-04,17,26,0.91,0
user_4188,2024-05,15,25,0.89,0
user_4188,2024-06,16,26,0.85,0
user_4188,2024-07,14,20,0.88,0
user_4188,2024-08,20,24,0.82,0
user_4188,2024-09,17,26,0.88,0
user_4188,2024-10,14,21,0.96,0
user_4188,2024-11,19,21,0.92,0
user_4189,2024-01,23,23,0.74,0
user_4189,2024-01,20,27,0.74,0
user_4189,2024-03,22,26,0.65,0
user_4189,2024-03,22,24,0.65,0
user_4189,2024-04,27,26,0.75,0
user_4189,2024-05,23,19,0.63,0
user_4189,2024-06,24,26,0.62,0
user_4189,2024-07,20,26,0.71,0
user_4189,2024-08,27,22,0.67,0
user_4189,2024-09,21,24,0.68,0
user_4189,2024-10,24,25,0.7,0
user_4189,2024-11,22,25,0.72,0
user_4190,2024-01,22,42,0.43,0
user_4190,2024-01,18,31,0.49,0
user_4190,2024-03,17,44,0.48,0
user_4190,2024-03,17,36,0.42,0
user_4190,2024-04,23,41,0.44,0
user_4190,2024-05,19,40,0.45,0
user_4190,2024-06,23,34,0.44,0
user_4190,2024-07,18,37,0.42,0
user_4190,2024-08,23,38,0.44,0
user_4190,2024-09,19,37,0.47,0
user_4190,2024-10,24,38,0.42,0
user_4190,2024-11,21,31,0.5,0
user_4191,2024-01,12,11,0.74,0
user_4191,2024-01,13,12,0.68,0
user_4191,2024-03,15,15,0.71,0
user_4191,2024-03,13,13,0.74,0
user_4191,2024-04,17,12,0.75,0
user_4191,2024-05,15,12,0.74,0
user_4191,2024-06,13,15,0.73,0
user_4191,2024-07,17,11,0.66,0
user_4191,2024-08,12,11,0.76,0
user_4191,2024-09,15,12,0.73,0
user_4191,2024-10,12,12,0.75,0
user_4191,2024-11,15,12,0.67,0
user_4192,2024-01,26,14,0.73,0
user_4192,2024-01,32,14,0.76,0
user_4192,2024-03,28,15,0.75,0
user_4192,2024-03,26,14,0.7,0
user_4192,2024-04,31,15,0.65,0
user_4192,2024-05,34,19,0.76,0
user_4192,2024-06,32,14,0.76,0
user_4192,2024-07,27,15,0.69,0
user_4192,2024-08,25,17,0.73,0
user_4192,2024-09,28,15,0.66,0
user_4192,2024-10,30,18,0.69,0
user_4192,2024-11,26,17,0.63,0
user_4193,2024-01,14,28,0.99,0
user_4193,2024-01,11,27,0.9,0
user_4193,2024-03,12,30,0.94,0
user_4193,2024-03,14,28,0.91,0
user_4193,2024-04,16,23,0.96,0
user_4193,2024-05,11,25,0.94,0
user_4193,2024-06,14,31,0.96,0
user_4193,2024-07,15,26,0.91,0
user_4193,2024-08,14,24,0.93,0
user_4193,2024-09,11,27,0.89,0
user_4193,2024-10,13,32,0.88,0
user_4193,2024-11,12,26,1.01,0
user_4194,2024-01,6,11,0.59,0
user_4194,2024-01,6,13,0.51,0
user_4194,2024-03,5,14,0.6,0
user_4194,2024-03,5,15,0.5,0
user_4194,2024-04,5,15,0.56,0
user_4194,2024-05,5,15,0.54,0
user_4194,2024-06,4,15,0.6,0
user_4194,2024-07,6,13,0.57,0
user_4194,2024-08,6,11,0.51,0
user_4194,2024-09,5,14,0.53,0
user_4194,2024-10,4,11,0.52,0
user_4194,2024-11,4,13,0.53,0
user_4195,2024-01,25,36,0.91,0
user_4195,2024-01,25,31,0.81,0
user_4195,2024-03,17,28,0.91,0
user_4195,2024-03,21,36,0.96,0
user_4195,2024-04,18,28,0.88,0
user_4195,2024-05,22,29,0.89,0
user_4195,2024-06,20,41,0.8,0
user_4195,2024-07,23,33,0.89,0
user_4195,2024-08,23,35,0.88,0
user_4195,2024-09,21,34,0.86,0
user_4195,2024-10,22,30,0.9,0
user_4195,2024-11,23,36,0.87,0
user_4196,2024-01,33,38,0.19,0
user_4196,2024-01,29,32,0.2,0
user_4196,2024-03,27,33,0.21,0
user_4196,2024-03,33,38,0.21,0
user_4196,2024-04,26,44,0.2,0
user_4196,2024-05,25,36,0.22,0
user_4196,2024-06,32,47,0.2,0
user_4196,2024-07,28,46,0.22,0
user_4196,2024-08,28,42,0.2,0
user_4196,2024-09,30,39,0.21,0
user_4196,2024-10,32,45,0.21,0
user_4196,2024-11,26,33,0.2,0
user_4197,2024-01,12,11,0.2,0
user_4197,2024-01,14,10,0.21,0
user_4197,2024-03,13,9,0.19,0
user_4197,2024-03,12,10,0.21,0
user_4197,2024-04,12,11,0.19,0
user_4197,2024-05,13,9,0.19,0
user_4197,2024-06,12,10,0.21,0
user_4197,2024-07,11,11,0.18,0
user_4197,2024-08,13,12,0.18,0
user_4197,2024-09,14,10,0.2,0
user_4197,2024-10,16,9,0.21,0
user_4197,2024-11,13,9,0.19,0
user_4198,2024-01,24,9,0.16,0
user_4198,2024-01,26,9,0.17,0
user_4198,2024-03,24,12,0.15,0
user_4198,2024-03,23,9,0.17,0
user_4198,2024-04,22,10,0.16,0
user_4198,2024-05,26,10,0.18,0
user_4198,2024-06,26,12,0.17,0
user_4198,2024-07,20,12,0.17,0
user_4198,2024-08,21,9,0.17,0
user_4198,2024-09,22,11,0.18,0
user_4198,2024-10,23,11,0.16,0
user_4198,2024-11,19,8,0.16,0
user_4199,2024-01,18,33,0.25,0
user_4199,2024-01,13,30,0.27,0
user_4199,2024-03,18,29,0.26,0
user_4199,2024-03,15,33,0.3,0
user_4199,2024-04,13,36,0.26,0
user_4199,2024-05,13,37,0.3,0
user_4199,2024-06,16,41,0.26,0
user_4199,2024-07,17,35,0.26,0
user_4199,2024-08,16,35,0.27,0
user_4199,2024-09,18,37,0.29,0
user_4199,2024-10,15,41,0.26,0
user_4199,2024-11,14,38,0.25,0
user_4200,2024-01,24,29,0.95,0
user_4200,2024-01,32,37,0.96,0
user_4200,2024-03,33,31,0.99,0
user_4200,2024-03,34,35,0.92,0
user_4200,2024-04,30,28,1.06,0
user_4200,2024-05,2,1,0.09,1
user_4200,2024-06,1,2,0.07,1
user_4200,2024-07,0,2,0.05,1
user_4200,2024-08,1,3,0.03,1
user_4200,2024-09,2,1,0.03,1
user_4200,2024-10,2,3,0.07,1
user_4200,2024-11,1,2,0.05,1
user_4201,2024-01,12,46,0.23,0
user_4201,2024-01,14,66,0.25,0
user_4201,2024-03,16,45,0.24,0
user_4201,2024-03,12,60,0.24,0
user_4201,2024-04,12,55,0.26,0
user_4201,2024-05,13,49,0.25,0
user_4201,2024-06,12,56,0.25,0
user_4201,2024-07,15,45,0.26,0
user_4201,2024-08,15,62,0.26,0
user_4201,2024-09,16,53,0.26,0
user_4201,2024-10,15,59,0.26,0
user_4201,2024-11,12,51,0.24,0
user_4202,2024-01,27,23,0.8,0
user_4202,2024-01,28,31,0.7,0
user_4202,2024-03,20,30,0.78,0
user_4202,2024-03,24,21,0.77,0
user_4202,2024-04,25,26,0.76,0
user_4202,2024-05,21,24,0.77,0
user_4202,2024-06,23,24,0.68,0
user_4202,2024-07,23,27,0.73,0
user_4202,2024-08,21,27,0.71,0
user_4202,2024-09,23,31,0.75,0
user_4202,2024-10,21,27,0.77,0
user_4202,2024-11,27,27,0.74,0
user_4203,2024-01,25,14,0.6,0
user_4203,2024-01,25,15,0.55,0
user_4203,2024-03,20,16,0.59,0
user_4203,2024-03,19,15,0.54,0
user_4203,2024-04,19,15,0.61,0
user_4203,2024-05,18,19,0.61,0
user_4203,2024-06,20,17,0.6,0
user_4203,2024-07,24,17,0.61,0
user_4203,2024-08,24,17,0.54,0
user_4203,2024-09,21,17,0.58,0
user_4203,2024-10,26,20,0.62,0
user_4203,2024-11,22,14,0.58,0
user_4204,2024-01,24,44,0.45,0
user_4204,2024-01,20,33,0.42,0
user_4204,2024-03,24,41,0.48,0
user_4204,2024-03,17,35,0.49,0
user_4204,2024-04,21,40,0.5,0
user_4204,2024-05,25,35,0.5,0
user_4204,2024-06,24,35,0.46,0
user_4204,2024-07,19,40,0.46,0
user_4204,2024-08,25,33,0.47,0
user_4204,2024-09,21,32,0.46,0
user_4204,2024-10,18,38,0.49,0
user_4204,2024-11,19,34,0.5,0
user_4205,2024-01,7,12,0.44,0
user_4205,2024-01,9,12,0.42,0
user_4205,2024-03,7,15,0.42,0
user_4205,2024-03,8,15,0.38,0
user_4205,2024-04,8,14,0.4,0
user_4205,2024-05,8,15,0.41,0
user_4205,2024-06,7,12,0.38,0
user_4205,2024-07,9,15,0.4,0
user_4205,2024-08,9,14,0.38,0
user_4205,2024-09,9,17,0.45,0
user_4205,2024-10,7,12,0.41,0
user_4205,2024-11,7,12,0.46,0
user_4206,2024-01,19,23,0.45,0
user_4206,2024-01,19,28,0.42,0
user_4206,2024-03,18,24,0.44,0
user_4206,2024-03,18,31,0.45,0
user_4206,2024-04,19,30,0.43,0
user_4206,2024-05,16,27,0.42,0
user_4206,2024-06,16,28,0.45,0
user_4206,2024-07,16,28,0.44,0
user_4206,2024-08,14,29,0.42,0
user_4206,2024-09,18,23,0.48,0
user_4206,2024-10,17,22,0.45,0
user_4206,2024-11,15,22,0.43,0
user_4207,2024-01,10,32,0.59,0
user_4207,2024-01,13,31,0.66,0
user_4207,2024-03,9,30,0.64,0
user_4207,2024-03,9,27,0.58,0
user_4207,2024-04,13,25,0.62,0
user_4207,2024-05,12,33,0.57,0
user_4207,2024-06,12,36,0.58,0
user_4207,2024-07,11,29,0.65,0
user_4207,2024-08,12,33,0.63,0
user_4207,2024-09,10,31,0.62,0
user_4207,2024-10,12,24,0.64,0
user_4207,2024-11,11,29,0.56,0
user_4208,2024-01,20,47,0.25,0
user_4208,2024-01,20,52,0.29,0
user_4208,2024-03,19,52,0.26,0
user_4208,2024-03,25,46,0.26,0
user_4208,2024-04,25,63,0.28,0
user_4208,2024-05,24,64,0.26,0
user_4208,2024-06,21,56,0.27,0
user_4208,2024-07,20,45,0.28,0
user_4208,2024-08,23,48,0.25,0
user_4208,2024-09,18,52,0.26,0
user_4208,2024-10,19,62,0.27,0
user_4208,2024-11,24,62,0.27,0
user_4209,2024-01,25,41,0.58,0
user_4209,2024-01,30,31,0.55,0
user_4209,2024-03,27,41,0.52,0
user_4209,2024-03,23,44,0.52,0
user_4209,2024-04,22,33,0.51,0
user_4209,2024-05,23,43,0.48,0
user_4209,2024-06,24,44,0.55,0
user_4209,2024-07,27,37,0.48,0
user_4209,2024-08,25,43,0.5,0
user_4209,2024-09,23,36,0.49,0
user_4209,2024-10,23,44,0.57,0
user_4209,2024-11,28,33,0.55,0
user_4210,2024-01,13,25,1.04,0
user_4210,2024-01,10,23,0.99,0
user_4210,2024-03,12,25,1.07,0
user_4210,2024-03,13,28,0.92,0
user_4210,2024-04,13,23,0.96,0
user_4210,2024-05,12,30,0.98,0
user_4210,2024-06,10,29,1.05,0
user_4210,2024-07,11,24,0.96,0
user_4210,2024-08,11,28,1.07,0
user_4210,2024-09,12,24,1.08,0
user_4210,2024-10,13,27,0.98,0
user_4210,2024-11,13,23,0.92,0
user_4211,2024-01,13,50,0.9,0
user_4211,2024-01,16,47,0.86,0
user_4211,2024-03,14,45,0.99,0
user_4211,2024-03,11,49,0.86,0
user_4211,2024-04,13,51,0.98,0
user_4211,2024-05,15,54,0.87,0
user_4211,2024-06,13,55,0.88,0
user_4211,2024-07,15,46,0.91,0
user_4211,2024-08,14,55,0.88,0
user_4211,2024-09,15,52,0.88,0
user_4211,2024-10,14,63,0.99,0
user_4211,2024-11,16,51,0.92,0
user_4212,2024-01,21,19,0.92,0
user_4212,2024-01,25,18,0.9,0
user_4212,2024-03,25,18,0.97,0
user_4212,2024-03,22,19,0.89,0
user_4212,2024-04,19,23,0.9,0
user_4212,2024-05,19,22,0.9,0
user_4212,2024-06,23,18,0.93,0
user_4212,2024-07,21,21,0.92,0
user_4212,2024-08,23,17,0.91,0
user_4212,2024-09,22,19,0.87,0
user_4212,2024-10,18,21,0.94,0
user_4212,2024-11,19,23,0.96,0
user_4213,2024-01,30,22,0.66,0
user_4213,2024-01,28,30,0.6,0
user_4213,2024-03,25,27,0.6,0
user_4213,2024-03,22,31,0.56,0
user_4213,2024-04,31,23,0.64,0
user_4213,2024-05,26,31,0.64,0
user_4213,2024-06,26,24,0.56,0
user_4213,2024-07,30,24,0.58,0
user_4213,2024-08,29,28,0.64,0
user_4213,2024-09,28,25,0.63,0
user_4213,2024-10,30,22,0.59,0
user_4213,2024-11,21,30,0.66,0
user_4214,2024-01,15,34,0.4,0
user_4214,2024-01,15,35,0.41,0
user_4214,2024-03,14,37,0.43,0
user_4214,2024-03,14,33,0.44,0
user_4214,2024-04,14,35,0.41,0
user_4214,2024-05,14,31,0.42,0
user_4214,2024-06,14,38,0.39,0
user_4214,2024-07,15,39,0.4,0
user_4214,2024-08,15,41,0.44,0
user_4214,2024-09,13,28,0.44,0
user_4214,2024-10,16,32,0.38,0
user_4214,2024-11,13,36,0.44,0
user_4215,2024-01,25,41,0.29,0
user_4215,2024-01,23,36,0.28,0
user_4215,2024-03,31,53,0.3,0
user_4215,2024-03,31,44,0.31,0
user_4215,2024-04,29,46,0.31,0
user_4215,2024-05,25,41,0.31,0
user_4215,2024-06,28,41,0.31,0
user_4215,2024-07,29,50,0.29,0
user_4215,2024-08,30,43,0.27,0
user_4215,2024-09,29,43,0.31,0
user_4215,2024-10,21,45,0.26,0
user_4215,2024-11,25,39,0.3,0
user_4216,2024-01,16,31,0.11,0
user_4216,2024-01,12,39,0.11,0
user_4216,2024-03,13,33,0.12,0
user_4216,2024-03,14,38,0.12,0
user_4216,2024-04,13,32,0.12,0
user_4216,2024-05,11,45,0.11,0
user_4216,2024-06,14,44,0.13,0
user_4216,2024-07,15,35,0.11,0
user_4216,2024-08,12,40,0.11,0
user_4216,2024-09,11,40,0.11,0
user_4216,2024-10,16,38,0.11,0
user_4216,2024-11,10,36,0.11,0
user_4217,2024-01,22,61,0.32,0
user_4217,2024-01,18,45,0.34,0
user_4217,2024-03,19,52,0.31,0
user_4217,2024-03,19,59,0.32,0
user_4217,2024-04,20,46,0.36,0
user_4217,2024-05,19,51,0.34,0
user_4217,2024-06,20,44,0.31,0
user_4217,2024-07,26,59,0.31,0
user_4217,2024-08,24,50,0.34,0
user_4217,2024-09,26,45,0.36,0
user_4217,2024-10,23,58,0.35,0
user_4217,2024-11,24,50,0.32,0
user_4218,2024-01,5,46,0.35,0
user_4218,2024-01,5,59,0.31,0
user_4218,2024-03,7,43,0.34,0
user_4218,2024-03,6,46,0.36,0
user_4218,2024-04,7,46,0.34,0
user_4218,2024-05,6,62,0.34,0
user_4218,2024-06,6,51,0.33,0
user_4218,2024-07,5,52,0.33,0
user_4218,2024-08,6,50,0.35,0
user_4218,2024-09,6,53,0.31,0
user_4218,2024-10,5,56,0.32,0
user_4218,2024-11,5,56,0.32,0
user_4219,2024-01,19,40,0.61,0
user_4219,2024-01,21,32,0.6,0
user_4219,2024-03,21,35,0.62,0
user_4219,2024-03,21,39,0.62,0
user_4219,2024-04,20,40,0.64,0
user_4219,2024-05,23,28,0.67,0
user_4219,2024-06,23,30,0.64,0
user_4219,2024-07,19,36,0.7,0
user_4219,2024-08,20,38,0.68,0
user_4219,2024-09,20,37,0.66,0
user_4219,2024-10,21,28,0.62,0
user_4219,2024-11,18,37,0.64,0
user_4220,2024-01,5,31,0.42,0
user_4220,2024-01,6,33,0.45,0
user_4220,2024-03,7,30,0.44,0
user_4220,2024-03,6,28,0.42,0
user_4220,2024-04,5,27,0.45,0
user_4220,2024-05,6,34,0.44,0
user_4220,2024-06,6,26,0.44,0
user_4220,2024-07,7,25,0.43,0
user_4220,2024-08,6,27,0.44,0
user_4220,2024-09,5,29,0.39,0
user_4220,2024-10,7,33,0.41,0
user_4220,2024-11,6,28,0.38,0
user_4221,2024-01,18,61,0.75,0
user_4221,2024-01,14,59,0.77,0
user_4221,2024-03,17,56,0.72,0
user_4221,2024-03,18,51,0.69,0
user_4221,2024-04,17,51,0.79,0
user_4221,2024-05,15,61,0.75,0
user_4221,2024-06,16,52,0.72,0
user_4221,2024-07,14,58,0.7,0
user_4221,2024-08,16,57,0.75,0
user_4221,2024-09,14,50,0.67,0
user_4221,2024-10,18,55,0.8,0
user_4221,2024-11,19,54,0.7,0
user_4222,2024-01,25,13,0.18,0
user_4222,2024-01,21,15,0.19,0
user_4222,2024-03,29,11,0.18,0
user_4222,2024-03,29,11,0.2,0
user_4222,2024-04,25,13,0.18,0
user_4222,2024-05,23,13,0.17,0
user_4222,2024-06,21,11,0.19,0
user_4222,2024-07,26,12,0.17,0
user_4222,2024-08,21,14,0.19,0
user_4222,2024-09,23,14,0.17,0
user_4222,2024-10,30,11,0.16,0
user_4222,2024-11,29,14,0.19,0
user_4223,2024-01,31,14,0.72,0
user_4223,2024-01,29,16,0.75,0
user_4223,2024-03,25,17,0.66,0
user_4223,2024-03,31,15,0.74,0
user_4223,2024-04,30,16,0.65,0
user_4223,2024-05,28,14,0.77,0
user_4223,2024-06,28,17,0.65,0
user_4223,2024-07,30,16,0.69,0
user_4223,2024-08,24,14,0.67,0
user_4223,2024-09,28,14,0.66,0
user_4223,2024-10,24,13,0.7,0
user_4223,2024-11,27,16,0.73,0
user_4224,2024-01,13,50,0.62,0
user_4224,2024-01,15,47,0.55,0
user_4224,2024-03,11,49,0.57,0
user_4224,2024-03,15,45,0.61,0
user_4224,2024-04,11,61,0.59,0
user_4224,2024-05,1,4,0.05,1
user_4224,2024-06,1,2,0.02,1
user_4224,2024-07,0,1,0.01,1
user_4224,2024-08,1,3,0.01,1
user_4224,2024-09,0,0,0.04,1
user_4224,2024-10,1,5,0.04,1
user_4224,2024-11,1,1,0.01,1
user_4225,2024-01,11,60,0.68,0
user_4225,2024-01,10,52,0.68,0
user_4225,2024-03,10,51,0.61,0
user_4225,2024-03,9,47,0.65,0
user_4225,2024-04,8,56,0.62,0
user_4225,2024-05,11,58,0.68,0
user_4225,2024-06,8,61,0.64,0
user_4225,2024-07,8,50,0.69,0
user_4225,2024-08,1,3,0.03,1
user_4225,2024-09,1,3,0.04,1
user_4225,2024-10,0,1,0.04,1
user_4225,2024-11,0,5,0.01,1
user_4226,2024-01,17,28,0.27,0
user_4226,2024-01,17,29,0.25,0
user_4226,2024-03,13,24,0.23,0
user_4226,2024-03,14,28,0.24,0
user_4226,2024-04,14,24,0.28,0
user_4226,2024-05,17,24,0.24,0
user_4226,2024-06,1,2,0.02,1
user_4226,2024-07,1,2,0.01,1
user_4226,2024-08,0,1,0.02,1
user_4226,2024-09,1,2,0.01,1
user_4226,2024-10,0,1,0.02,1
user_4226,2024-11,0,1,0.0,1
user_4227,2024-01,28,28,0.43,0
user_4227,2024-01,25,22,0.49,0
user_4227,2024-03,31,21,0.46,0
user_4227,2024-03,24,18,0.46,0
user_4227,2024-04,26,21,0.47,0
user_4227,2024-05,23,27,0.43,0
user_4227,2024-06,31,20,0.47,0
user_4227,2024-07,29,20,0.46,0
user_4227,2024-08,25,23,0.44,0
user_4227,2024-09,29,21,0.46,0
user_4227,2024-10,25,24,0.43,0
user_4227,2024-11,27,21,0.48,0
user_4228,2024-01,11,33,0.97,0
user_4228,2024-01,10,30,0.89,0
user_4228,2024-03,10,35,0.97,0
user_4228,2024-03,12,41,1.02,0
user_4228,2024-04,11,35,0.93,0
user_4228,2024-05,10,34,0.93,0
user_4228,2024-06,12,32,1.02,0
user_4228,2024-07,11,42,0.96,0
user_4228,2024-08,11,38,1.03,0
user_4228,2024-09,11,33,1.02,0
user_4228,2024-10,9,35,1.03,0
user_4228,2024-11,11,40,0.95,0
user_4229,2024-01,11,33,0.35,0
user_4229,2024-01,16,30,0.36,0
user_4229,2024-03,13,36,0.37,0
user_4229,2024-03,11,35,0.31,0
user_4229,2024-04,15,36,0.34,0
user_4229,2024-05,16,27,0.36,0
user_4229,2024-06,15,31,0.34,0
user_4229,2024-07,12,30,0.32,0
user_4229,2024-08,12,26,0.32,0
user_4229,2024-09,16,34,0.31,0
user_4229,2024-10,12,28,0.3,0
user_4229,2024-11,11,29,0.33,0
user_4230,2024-01,24,51,0.93,0
user_4230,2024-01,26,64,1.04,0
user_4230,2024-03,22,56,0.92,0
user_4230,2024-03,24,58,0.96,0
user_4230,2024-04,25,67,0.9,0
user_4230,2024-05,28,48,1.01,0
user_4230,2024-06,22,51,0.88,0
user_4230,2024-07,25,52,1.01,0
user_4230,2024-08,22,67,0.98,0
user_4230,2024-09,22,51,0.98,0
user_4230,2024-10,25,66,0.96,0
user_4230,2024-11,26,52,1.03,0
user_4231,2024-01,19,18,0.87,0
user_4231,2024-01,20,24,0.81,0
user_4231,2024-03,22,22,0.94,0
user_4231,2024-03,22,24,0.81,0
user_4231,2024-04,18,20,0.85,0
user_4231,2024-05,18,22,0.95,0
user_4231,2024-06,20,20,0.88,0
user_4231,2024-07,19,22,0.9,0
user_4231,2024-08,22,18,0.93,0
user_4231,2024-09,17,23,0.84,0
user_4231,2024-10,21,20,0.83,0
user_4231,2024-11,17,23,0.95,0
user_4232,2024-01,5,55,0.62,0
user_4232,2024-01,5,52,0.65,0
user_4232,2024-03,6,48,0.64,0
user_4232,2024-03,6,43,0.66,0
user_4232,2024-04,7,47,0.72,0
user_4232,2024-05,7,56,0.66,0
user_4232,2024-06,6,47,0.71,0
user_4232,2024-07,7,52,0.72,0
user_4232,2024-08,6,41,0.75,0
user_4232,2024-09,7,61,0.68,0
user_4232,2024-10,7,52,0.7,0
user_4232,2024-11,7,52,0.65,0
user_4233,2024-01,25,20,0.85,0
user_4233,2024-01,31,17,0.75,0
user_4233,2024-03,26,16,0.79,0
user_4233,2024-03,33,17,0.85,0
user_4233,2024-04,30,17,0.81,0
user_4233,2024-05,32,18,0.73,0
user_4233,2024-06,29,15,0.81,0
user_4233,2024-07,33,16,0.73,0
user_4233,2024-08,31,17,0.85,0
user_4233,2024-09,25,18,0.72,0
user_4233,2024-10,25,18,0.75,0
user_4233,2024-11,24,19,0.73,0
user_4234,2024-01,24,57,0.26,0
user_4234,2024-01,21,57,0.3,0
user_4234,2024-03,17,49,0.31,0
user_4234,2024-03,17,50,0.3,0
user_4234,2024-04,20,68,0.31,0
user_4234,2024-05,24,59,0.3,0
user_4234,2024-06,20,51,0.31,0
user_4234,2024-07,22,61,0.29,0
user_4234,2024-08,17,58,0.27,0
user_4234,2024-09,24,51,0.29,0
user_4234,2024-10,23,67,0.28,0
user_4234,2024-11,23,65,0.26,0
user_4235,2024-01,28,13,0.21,0
user_4235,2024-01,30,16,0.25,0
user_4235,2024-03,25,18,0.25,0
user_4235,2024-03,32,18,0.25,0
user_4235,2024-04,25,13,0.21,0
user_4235,2024-05,25,15,0.25,0
user_4235,2024-06,32,14,0.23,0
user_4235,2024-07,27,15,0.21,0
user_4235,2024-08,30,14,0.23,0
user_4235,2024-09,23,14,0.21,0
user_4235,2024-10,28,15,0.23,0
user_4235,2024-11,31,14,0.21,0
user_4236,2024-01,9,40,0.88,0
user_4236,2024-01,9,45,1.05,0
user_4236,2024-03,12,37,0.9,0
user_4236,2024-03,10,37,1.03,0
user_4236,2024-04,13,35,0.88,0
user_4236,2024-05,12,41,0.98,0
user_4236,2024-06,10,33,1.01,0
user_4236,2024-07,11,36,1.01,0
user_4236,2024-08,10,47,0.96,0
user_4236,2024-09,9,46,0.96,0
user_4236,2024-10,9,40,0.95,0
user_4236,2024-11,12,35,0.94,0
user_4237,2024-01,10,26,0.79,0
user_4237,2024-01,11,35,0.85,0
user_4237,2024-03,10,28,0.87,0
user_4237,2024-03,10,30,0.75,0
user_4237,2024-04,11,33,0.88,0
user_4237,2024-05,9,32,0.89,0
user_4237,2024-06,9,31,0.84,0
user_4237,2024-07,11,38,0.91,0
user_4237,2024-08,8,35,0.89,0
user_4237,2024-09,11,37,0.86,0
user_4237,2024-10,10,33,0.89,0
user_4237,2024-11,9,32,0.81,0
user_4238,2024-01,16,33,0.22,0
user_4238,2024-01,13,31,0.23,0
user_4238,2024-03,13,30,0.22,0
user_4238,2024-03,17,33,0.23,0
user_4238,2024-04,17,33,0.23,0
user_4238,2024-05,14,30,0.23,0
user_4238,2024-06,14,31,0.24,0
user_4238,2024-07,14,38,0.22,0
user_4238,2024-08,16,36,0.2,0
user_4238,2024-09,14,27,0.23,0
user_4238,2024-10,15,39,0.21,0
user_4238,2024-11,13,32,0.22,0
user_4239,2024-01,17,69,0.2,0
user_4239,2024-01,17,59,0.22,0
user_4239,2024-03,21,67,0.18,0
user_4239,2024-03,21,62,0.2,0
user_4239,2024-04,18,51,0.22,0
user_4239,2024-05,24,65,0.18,0
user_4239,2024-06,19,68,0.2,0
user_4239,2024-07,21,53,0.2,0
user_4239,2024-08,23,64,0.19,0
user_4239,2024-09,23,70,0.19,0
user_4239,2024-10,25,65,0.2,0
user_4239,2024-11,23,52,0.19,0
user_4240,2024-01,16,65,0.84,0
user_4240,2024-01,19,60,0.9,0
user_4240,2024-03,22,45,0.92,0
user_4240,2024-03,15,63,0.78,0
